Década;Año;Continente;País;Line Group (Path ID);Point Order;Valor
1970;1977;Europa y Euroasia;Ucrania;47;1;0
1970;1977;Europa y Euroasia;Otros FSU;48;1;0
1970;1977;Europa y Euroasia;Otros Europa;49;1;0
1970;1977;Oriente Medio;Arabia Saudí;50;1;17302,634
1970;1977;Oriente Medio;EAU;51;1;3819,822
1970;1977;Oriente Medio;Irak;52;1;5693,998
1970;1977;Oriente Medio;Irán;53;1;11284,503
1970;1977;Oriente Medio;Kuwait;54;1;1507,133
1970;1977;Oriente Medio;Omán;55;1;0
1970;1977;Oriente Medio;Qatar;56;1;0
1970;1977;Oriente Medio;Siria;57;1;0
1970;1977;Oriente Medio;Yemen;58;1;0
1970;1977;Oriente Medio;Otros OM;59;1;0
1970;1977;Asia-Pacífico;China;61;1;0
1970;1977;Asia-Pacífico;India;62;1;0
1970;1977;Asia-Pacífico;Indonesia;63;1;0
1970;1978;África;Angola;1;1;0
1970;1978;África;Argelia;2;1;939,334
1970;1978;África;Benin;3;1;0
1970;1978;África;Camerún;4;1;0
1970;1978;África;Congo;5;1;284,042
1970;1978;África;Egipto;6;1;52,465
1970;1978;África;Gabón;7;1;0
1970;1978;África;Guinea Ecuatorial;9;1;0
1970;1978;África;Libia;10;1;5297,515
1970;1978;África;Nigeria;11;1;197,072
1970;1978;África;Túnez;12;1;0
1970;1978;África;Zaire;13;1;0
1970;1978;África;Otros África;14;1;0
1970;1978;América;Argentina;16;1;0
1970;1978;América;Brasil;17;1;0
1970;1978;América;Canadá;18;1;0
1970;1978;América;Colombia;19;1;0
1970;1978;América;Cuba;20;1;0
1970;1978;América;Ecuador;21;1;0
1970;1978;América;Estados Unidos;22;1;0
1970;1978;América;México;23;1;730,351
1970;1978;América;Trinidad y Tobago;24;1;0
1970;1978;América;Venezuela;25;1;1871,063
1970;1978;América;Otros América;26;1;0
1970;1978;Europa y Euroasia;Alemania;28;1;0
1970;1978;Europa y Euroasia;Azerbaiyán;29;1;0
1970;1978;Europa y Euroasia;Dinamarca;30;1;0
1970;1978;Europa y Euroasia;Estonia;31;1;0
1970;1978;Europa y Euroasia;Francia;32;1;0
1970;1978;Europa y Euroasia;Georgia;33;1;0
1970;1978;Europa y Euroasia;Grecia;34;1;0
1970;1978;Europa y Euroasia;Italia;35;1;0
1970;1978;Europa y Euroasia;Kazajistán;36;1;0
1970;1978;Europa y Euroasia;Letonia;37;1;0
1970;1978;Europa y Euroasia;Lituania;38;1;0
1970;1978;Europa y Euroasia;Noruega;39;1;0
1970;1978;Europa y Euroasia;Países Bajos;40;1;0
1970;1978;Europa y Euroasia;Polonia;41;1;0
1970;1978;Europa y Euroasia;Reino Unido;42;1;0
1970;1978;Europa y Euroasia;Rumania;43;1;0
1970;1978;Europa y Euroasia;Rusia;44;1;502,01
1970;1978;Europa y Euroasia;Suecia;45;1;0
1970;1978;Europa y Euroasia;Turquía;46;1;0
1970;1978;Europa y Euroasia;Ucrania;47;1;0
1970;1978;Europa y Euroasia;Otros FSU;48;1;0
1970;1978;Europa y Euroasia;Otros Europa;49;1;0
1970;1978;Oriente Medio;Arabia Saudí;50;1;15219,973
1970;1978;Oriente Medio;EAU;51;1;4797,587
1970;1978;Oriente Medio;Irak;52;1;6076,065
1970;1978;Oriente Medio;Irán;53;1;8435,488
1970;1978;Oriente Medio;Kuwait;54;1;1582,51
1970;1978;Oriente Medio;Omán;55;1;0
1970;1978;Oriente Medio;Qatar;56;1;719,805
1970;1978;Oriente Medio;Siria;57;1;0
1970;1978;Oriente Medio;Yemen;58;1;0
1970;1978;Oriente Medio;Otros OM;59;1;0
1970;1978;Asia-Pacífico;China;61;1;99,046
1970;1978;Asia-Pacífico;India;62;1;0
1970;1978;Asia-Pacífico;Indonesia;63;1;0
1970;1979;África;Angola;1;1;0
1970;1979;África;Argelia;2;1;870,262
1970;1979;África;Benin;3;1;0
1970;1979;África;Camerún;4;1;208,991
1970;1979;África;Congo;5;1;106,422
1970;1979;África;Egipto;6;1;344,274
1970;1979;África;Gabón;7;1;284,237
1970;1979;África;Guinea Ecuatorial;9;1;0
1970;1979;África;Libia;10;1;4562,844
1970;1979;África;Nigeria;11;1;201,211
1970;1979;África;Túnez;12;1;0
1970;1979;África;Zaire;13;1;0
1970;1979;África;Otros África;14;1;0
1970;1979;América;Argentina;16;1;0
1970;1979;América;Brasil;17;1;0
1970;1979;América;Canadá;18;1;0
1970;1979;América;Colombia;19;1;0
1970;1979;América;Cuba;20;1;0
1970;1979;América;Ecuador;21;1;0
1970;1979;América;Estados Unidos;22;1;0
1970;1979;América;México;23;1;1955,704
1970;1979;América;Trinidad y Tobago;24;1;0
1970;1979;América;Venezuela;25;1;2295,535
1970;1979;América;Otros América;26;1;0
1970;1979;Europa y Euroasia;Alemania;28;1;0
1970;1979;Europa y Euroasia;Azerbaiyán;29;1;0
1970;1979;Europa y Euroasia;Dinamarca;30;1;0
1970;1979;Europa y Euroasia;Estonia;31;1;0
1970;1979;Europa y Euroasia;Francia;32;1;0
1970;1979;Europa y Euroasia;Georgia;33;1;0
1970;1979;Europa y Euroasia;Grecia;34;1;0
1970;1979;Europa y Euroasia;Italia;35;1;0
1970;1979;Europa y Euroasia;Kazajistán;36;1;0
1970;1979;Europa y Euroasia;Letonia;37;1;0
1970;1979;Europa y Euroasia;Lituania;38;1;0
1970;1979;Europa y Euroasia;Noruega;39;1;0
1970;1979;Europa y Euroasia;Países Bajos;40;1;0
1970;1979;Europa y Euroasia;Polonia;41;1;0
1970;1979;Europa y Euroasia;Reino Unido;42;1;93,643
1970;1979;Europa y Euroasia;Rumania;43;1;0
1970;1979;Europa y Euroasia;Rusia;44;1;837,028
1970;1979;Europa y Euroasia;Suecia;45;1;0
1970;1979;Europa y Euroasia;Turquía;46;1;0
1970;1979;Europa y Euroasia;Ucrania;47;1;0
1970;1979;Europa y Euroasia;Otros FSU;48;1;0
1970;1979;Europa y Euroasia;Otros Europa;49;1;0
1970;1979;Oriente Medio;Arabia Saudí;50;1;16817,98
1970;1979;Oriente Medio;EAU;51;1;4977,952
1970;1979;Oriente Medio;Irak;52;1;6028,02
1970;1979;Oriente Medio;Irán;53;1;4706,017
1970;1979;Oriente Medio;Kuwait;54;1;1494,146
1970;1979;Oriente Medio;Omán;55;1;0
1970;1979;Oriente Medio;Qatar;56;1;1418,356
1970;1979;Oriente Medio;Siria;57;1;0
1970;1979;Oriente Medio;Yemen;58;1;0
1970;1979;Oriente Medio;Otros OM;59;1;0
1970;1979;Asia-Pacífico;China;61;1;0
1970;1979;Asia-Pacífico;India;62;1;0
1970;1979;Asia-Pacífico;Indonesia;63;1;0
1980;1980;África;Angola;1;1;194,408
1980;1980;África;Argelia;2;1;991,987
1980;1980;África;Benin;3;1;0
1980;1980;África;Camerún;4;1;0
1980;1980;África;Congo;5;1;408,437
1980;1980;África;Egipto;6;1;348,124
1980;1980;África;Gabón;7;1;910,566
1980;1980;África;Guinea Ecuatorial;9;1;0
1980;1980;África;Libia;10;1;4116,353
1980;1980;África;Nigeria;11;1;1002,033
1980;1980;África;Túnez;12;1;0
1980;1980;África;Zaire;13;1;0
1980;1980;África;Otros África;14;1;0
1980;1980;América;Argentina;16;1;0
1980;1980;América;Brasil;17;1;0
1980;1980;América;Canadá;18;1;0
1980;1980;América;Colombia;19;1;0
1980;1980;América;Cuba;20;1;0
1980;1980;América;Ecuador;21;1;39,4
1980;1980;América;Estados Unidos;22;1;0
1980;1980;América;México;23;1;5009,807
1980;1980;América;Trinidad y Tobago;24;1;0
1980;1980;América;Venezuela;25;1;3470,682
1980;1980;América;Otros América;26;1;0
1980;1980;Europa y Euroasia;Alemania;28;1;0
1980;1980;Europa y Euroasia;Azerbaiyán;29;1;0
1980;1980;Europa y Euroasia;Dinamarca;30;1;0
1980;1980;Europa y Euroasia;Estonia;31;1;0
1980;1980;Europa y Euroasia;Francia;32;1;0
1980;1980;Europa y Euroasia;Georgia;33;1;0
1980;1980;Europa y Euroasia;Grecia;34;1;0
1980;1980;Europa y Euroasia;Italia;35;1;0
1980;1980;Europa y Euroasia;Kazajistán;36;1;0
1980;1980;Europa y Euroasia;Letonia;37;1;0
1980;1980;Europa y Euroasia;Lituania;38;1;0
1980;1980;Europa y Euroasia;Noruega;39;1;0
1980;1980;Europa y Euroasia;Países Bajos;40;1;0
1980;1980;Europa y Euroasia;Polonia;41;1;0
1980;1980;Europa y Euroasia;Reino Unido;42;1;0
1980;1980;Europa y Euroasia;Rumania;43;1;108,937
1980;1980;Europa y Euroasia;Rusia;44;1;1296,382
1980;1980;Europa y Euroasia;Suecia;45;1;0
1980;1980;Europa y Euroasia;Turquía;46;1;0
1980;1980;Europa y Euroasia;Ucrania;47;1;0
1980;1980;Europa y Euroasia;Otros FSU;48;1;0
1980;1980;Europa y Euroasia;Otros Europa;49;1;0
1980;1980;Oriente Medio;Arabia Saudí;50;1;14814,687
1980;1980;Oriente Medio;EAU;51;1;3537,507
1980;1980;Oriente Medio;Irak;52;1;6327,575
1980;1980;Oriente Medio;Irán;53;1;2979,323
1980;1980;Oriente Medio;Kuwait;54;1;908,546
1980;1980;Oriente Medio;Omán;55;1;0
1980;1980;Oriente Medio;Qatar;56;1;1356,514
1980;1980;Oriente Medio;Siria;57;1;0
1980;1980;Oriente Medio;Yemen;58;1;0
1980;1980;Oriente Medio;Otros OM;59;1;0
1980;1980;Asia-Pacífico;China;61;1;0
1980;1980;Asia-Pacífico;India;62;1;0
1980;1980;Asia-Pacífico;Indonesia;63;1;0
1980;1981;África;Angola;1;1;390,219
1980;1981;África;Argelia;2;1;743,495
1980;1981;África;Benin;3;1;0
1980;1981;África;Camerún;4;1;0
1980;1981;África;Congo;5;1;308,959
1980;1981;África;Egipto;6;1;202,688
1980;1981;África;Gabón;7;1;472,711
1980;1981;África;Guinea Ecuatorial;9;1;0
1980;1981;África;Libia;10;1;3772,439
1980;1981;África;Nigeria;11;1;1783,843
1980;1981;África;Túnez;12;1;0
1980;1981;África;Zaire;13;1;0
1980;1981;África;Otros África;14;1;0
1980;1981;América;Argentina;16;1;0
1980;1981;América;Brasil;17;1;0
1980;1981;América;Canadá;18;1;0
1980;1981;América;Colombia;19;1;0
1980;1981;América;Cuba;20;1;0
1980;1981;América;Ecuador;21;1;0
1980;1981;América;Estados Unidos;22;1;0
1980;1981;América;México;23;1;8176,958
1980;1981;América;Trinidad y Tobago;24;1;0
1980;1981;América;Venezuela;25;1;3302,354
1980;1981;América;Otros América;26;1;0
1980;1981;Europa y Euroasia;Alemania;28;1;0
1980;1981;Europa y Euroasia;Azerbaiyán;29;1;0
1980;1981;Europa y Euroasia;Dinamarca;30;1;0
1980;1981;Europa y Euroasia;Estonia;31;1;0
1980;1981;Europa y Euroasia;Francia;32;1;0
1980;1981;Europa y Euroasia;Georgia;33;1;0
1980;1981;Europa y Euroasia;Grecia;34;1;0
1980;1981;Europa y Euroasia;Italia;35;1;40,803
1980;1981;Europa y Euroasia;Kazajistán;36;1;0
1980;1981;Europa y Euroasia;Letonia;37;1;0
1980;1981;Europa y Euroasia;Lituania;38;1;0
1980;1981;Europa y Euroasia;Noruega;39;1;0
1980;1981;Europa y Euroasia;Países Bajos;40;1;0
1980;1981;Europa y Euroasia;Polonia;41;1;0
1980;1981;Europa y Euroasia;Reino Unido;42;1;127,443
1980;1981;Europa y Euroasia;Rumania;43;1;21,725
1980;1981;Europa y Euroasia;Rusia;44;1;1128,729
1980;1981;Europa y Euroasia;Suecia;45;1;0
1980;1981;Europa y Euroasia;Turquía;46;1;0
1980;1981;Europa y Euroasia;Ucrania;47;1;0
1980;1981;Europa y Euroasia;Otros FSU;48;1;0
1980;1981;Europa y Euroasia;Otros Europa;49;1;0
1980;1981;Oriente Medio;Arabia Saudí;50;1;14034,636
1980;1981;Oriente Medio;EAU;51;1;2324,836
1980;1981;Oriente Medio;Irak;52;1;2314,487
1980;1981;Oriente Medio;Irán;53;1;5158,436
1980;1981;Oriente Medio;Kuwait;54;1;670,931
1980;1981;Oriente Medio;Omán;55;1;0
1980;1981;Oriente Medio;Qatar;56;1;1405,321
1980;1981;Oriente Medio;Siria;57;1;0
1980;1981;Oriente Medio;Yemen;58;1;0
1980;1981;Oriente Medio;Otros OM;59;1;0
1980;1981;Asia-Pacífico;China;61;1;0
1980;1981;Asia-Pacífico;India;62;1;0
1980;1981;Asia-Pacífico;Indonesia;63;1;0
1980;1982;África;Angola;1;1;752,275
1980;1982;África;Argelia;2;1;1507,672
1980;1982;África;Benin;3;1;0
1980;1982;África;Camerún;4;1;0
1980;1982;África;Congo;5;1;479,718
1980;1982;África;Egipto;6;1;0
1980;1982;África;Gabón;7;1;217,012
1980;1982;África;Guinea Ecuatorial;9;1;0
1980;1982;África;Libia;10;1;3226,881
1980;1982;África;Nigeria;11;1;812,602
1980;1982;África;Túnez;12;1;0
1980;1982;África;Zaire;13;1;0
1980;1982;África;Otros África;14;1;0
1980;1982;América;Argentina;16;1;0
1980;1982;América;Brasil;17;1;0
1980;1982;América;Canadá;18;1;0
1980;1982;América;Colombia;19;1;0
1980;1982;América;Cuba;20;1;0
1980;1982;América;Ecuador;21;1;0
1980;1982;América;Estados Unidos;22;1;0
1980;1982;América;México;23;1;9052,76
1980;1982;América;Trinidad y Tobago;24;1;0
1980;1982;América;Venezuela;25;1;1875,188
1980;1982;América;Otros América;26;1;0
1980;1982;Europa y Euroasia;Alemania;28;1;0
1980;1982;Europa y Euroasia;Azerbaiyán;29;1;0
1980;1982;Europa y Euroasia;Dinamarca;30;1;0
1980;1982;Europa y Euroasia;Estonia;31;1;0
1980;1982;Europa y Euroasia;Francia;32;1;0
1980;1982;Europa y Euroasia;Georgia;33;1;0
1980;1982;Europa y Euroasia;Grecia;34;1;113,786
1980;1982;Europa y Euroasia;Italia;35;1;20,914
1980;1982;Europa y Euroasia;Kazajistán;36;1;0
1980;1982;Europa y Euroasia;Letonia;37;1;0
1980;1982;Europa y Euroasia;Lituania;38;1;0
1980;1982;Europa y Euroasia;Noruega;39;1;0
1980;1982;Europa y Euroasia;Países Bajos;40;1;0
1980;1982;Europa y Euroasia;Polonia;41;1;0
1980;1982;Europa y Euroasia;Reino Unido;42;1;839,059
1980;1982;Europa y Euroasia;Rumania;43;1;0
1980;1982;Europa y Euroasia;Rusia;44;1;414,238
1980;1982;Europa y Euroasia;Suecia;45;1;0
1980;1982;Europa y Euroasia;Turquía;46;1;0
1980;1982;Europa y Euroasia;Ucrania;47;1;0
1980;1982;Europa y Euroasia;Otros FSU;48;1;0
1980;1982;Europa y Euroasia;Otros Europa;49;1;0
1980;1982;Oriente Medio;Arabia Saudí;50;1;9766,954
1980;1982;Oriente Medio;EAU;51;1;2604,604
1980;1982;Oriente Medio;Irak;52;1;3091,446
1980;1982;Oriente Medio;Irán;53;1;6389,684
1980;1982;Oriente Medio;Kuwait;54;1;635,12
1980;1982;Oriente Medio;Omán;55;1;99,5
1980;1982;Oriente Medio;Qatar;56;1;727,09
1980;1982;Oriente Medio;Siria;57;1;0
1980;1982;Oriente Medio;Yemen;58;1;0
1980;1982;Oriente Medio;Otros OM;59;1;0
1980;1982;Asia-Pacífico;China;61;1;0
1980;1982;Asia-Pacífico;India;62;1;257,796
1980;1982;Asia-Pacífico;Indonesia;63;1;0
1980;1983;África;Angola;1;1;555,564
1980;1983;África;Argelia;2;1;1650,317
1980;1983;África;Benin;3;1;0
1980;1983;África;Camerún;4;1;0
1980;1983;África;Congo;5;1;107,484
1980;1983;África;Egipto;6;1;1156,4
1980;1983;África;Gabón;7;1;903,791
1980;1983;África;Guinea Ecuatorial;9;1;0
1980;1983;África;Libia;10;1;3398,176
1980;1983;África;Nigeria;11;1;1444,521
1980;1983;África;Túnez;12;1;0
1980;1983;África;Zaire;13;1;0
1980;1983;África;Otros África;14;1;0
1980;1983;América;Argentina;16;1;0
1980;1983;América;Brasil;17;1;0
1980;1983;América;Canadá;18;1;0
1980;1983;América;Colombia;19;1;0
1980;1983;América;Cuba;20;1;34,777
1980;1983;América;Ecuador;21;1;101,399
1980;1983;América;Estados Unidos;22;1;0
1980;1983;América;México;23;1;9371,828
1980;1983;América;Trinidad y Tobago;24;1;0
1980;1983;América;Venezuela;25;1;984,626
1980;1983;América;Otros América;26;1;0
1980;1983;Europa y Euroasia;Alemania;28;1;0
1980;1983;Europa y Euroasia;Azerbaiyán;29;1;0
1980;1983;Europa y Euroasia;Dinamarca;30;1;0
1980;1983;Europa y Euroasia;Estonia;31;1;0
1980;1983;Europa y Euroasia;Francia;32;1;0
1980;1983;Europa y Euroasia;Georgia;33;1;0
1980;1983;Europa y Euroasia;Grecia;34;1;0
1980;1983;Europa y Euroasia;Italia;35;1;0
1980;1983;Europa y Euroasia;Kazajistán;36;1;0
1980;1983;Europa y Euroasia;Letonia;37;1;0
1980;1983;Europa y Euroasia;Lituania;38;1;0
1980;1983;Europa y Euroasia;Noruega;39;1;0
1980;1983;Europa y Euroasia;Países Bajos;40;1;0
1980;1983;Europa y Euroasia;Polonia;41;1;0
1980;1983;Europa y Euroasia;Reino Unido;42;1;1534,078
1980;1983;Europa y Euroasia;Rumania;43;1;0
1980;1983;Europa y Euroasia;Rusia;44;1;754,349
1980;1983;Europa y Euroasia;Suecia;45;1;0
1980;1983;Europa y Euroasia;Turquía;46;1;0
1980;1983;Europa y Euroasia;Ucrania;47;1;0
1980;1983;Europa y Euroasia;Otros FSU;48;1;0
1980;1983;Europa y Euroasia;Otros Europa;49;1;0
1980;1983;Oriente Medio;Arabia Saudí;50;1;5245,516
1980;1983;Oriente Medio;EAU;51;1;3450,582
1980;1983;Oriente Medio;Irak;52;1;1994,972
1980;1983;Oriente Medio;Irán;53;1;7449,217
1980;1983;Oriente Medio;Kuwait;54;1;66,607
1980;1983;Oriente Medio;Omán;55;1;297,361
1980;1983;Oriente Medio;Qatar;56;1;994,052
1980;1983;Oriente Medio;Siria;57;1;143,891
1980;1983;Oriente Medio;Yemen;58;1;0
1980;1983;Oriente Medio;Otros OM;59;1;0
1980;1983;Asia-Pacífico;China;61;1;0
1980;1983;Asia-Pacífico;India;62;1;169,518
1980;1983;Asia-Pacífico;Indonesia;63;1;0
1980;1984;África;Angola;1;1;969,906
1980;1984;África;Argelia;2;1;505,96
1980;1984;África;Benin;3;1;200,457
1980;1984;África;Camerún;4;1;233,221
1980;1984;África;Congo;5;1;95,33
1980;1984;África;Egipto;6;1;1042,395
1980;1984;África;Gabón;7;1;1080,227
1980;1984;África;Guinea Ecuatorial;9;1;0
1980;1984;África;Libia;10;1;4098,696
1980;1984;África;Nigeria;11;1;2522,697
1980;1984;África;Túnez;12;1;0
1980;1984;África;Zaire;13;1;0
1980;1984;África;Otros África;14;1;0
1980;1984;América;Argentina;16;1;0
1980;1984;América;Brasil;17;1;0
1980;1984;América;Canadá;18;1;0
1980;1984;América;Colombia;19;1;0
1980;1984;América;Cuba;20;1;0
1980;1984;América;Ecuador;21;1;0
1980;1984;América;Estados Unidos;22;1;0
1980;1984;América;México;23;1;8510,459
1980;1984;América;Trinidad y Tobago;24;1;0
1980;1984;América;Venezuela;25;1;817,239
1980;1984;América;Otros América;26;1;0
1980;1984;Europa y Euroasia;Alemania;28;1;0
1980;1984;Europa y Euroasia;Azerbaiyán;29;1;0
1980;1984;Europa y Euroasia;Dinamarca;30;1;0
1980;1984;Europa y Euroasia;Estonia;31;1;0
1980;1984;Europa y Euroasia;Francia;32;1;0
1980;1984;Europa y Euroasia;Georgia;33;1;0
1980;1984;Europa y Euroasia;Grecia;34;1;0
1980;1984;Europa y Euroasia;Italia;35;1;0
1980;1984;Europa y Euroasia;Kazajistán;36;1;0
1980;1984;Europa y Euroasia;Letonia;37;1;0
1980;1984;Europa y Euroasia;Lituania;38;1;0
1980;1984;Europa y Euroasia;Noruega;39;1;0
1980;1984;Europa y Euroasia;Países Bajos;40;1;0
1980;1984;Europa y Euroasia;Polonia;41;1;0
1980;1984;Europa y Euroasia;Reino Unido;42;1;1222,358
1980;1984;Europa y Euroasia;Rumania;43;1;0
1980;1984;Europa y Euroasia;Rusia;44;1;956,507
1980;1984;Europa y Euroasia;Suecia;45;1;0
1980;1984;Europa y Euroasia;Turquía;46;1;0
1980;1984;Europa y Euroasia;Ucrania;47;1;0
1980;1984;Europa y Euroasia;Otros FSU;48;1;0
1980;1984;Europa y Euroasia;Otros Europa;49;1;0
1980;1984;Oriente Medio;Arabia Saudí;50;1;3381,979
1980;1984;Oriente Medio;EAU;51;1;4369,18
1980;1984;Oriente Medio;Irak;52;1;3178,925
1980;1984;Oriente Medio;Irán;53;1;5812,984
1980;1984;Oriente Medio;Kuwait;54;1;68,348
1980;1984;Oriente Medio;Omán;55;1;0
1980;1984;Oriente Medio;Qatar;56;1;1105,474
1980;1984;Oriente Medio;Siria;57;1;158,061
1980;1984;Oriente Medio;Yemen;58;1;0
1980;1984;Oriente Medio;Otros OM;59;1;0
1980;1984;Asia-Pacífico;China;61;1;166,187
1980;1984;Asia-Pacífico;India;62;1;122,691
1980;1984;Asia-Pacífico;Indonesia;63;1;271,604
1980;1985;África;Angola;1;1;1498,999
1980;1985;África;Argelia;2;1;2615,811
1980;1985;África;Benin;3;1;282,657
1980;1985;África;Camerún;4;1;1147,713
1980;1985;África;Congo;5;1;1093,781
1980;1985;África;Egipto;6;1;716,19
1980;1985;África;Gabón;7;1;901,192
1980;1985;África;Guinea Ecuatorial;9;1;0
1980;1985;África;Libia;10;1;4255,012
1980;1985;África;Nigeria;11;1;3855,349
1980;1985;África;Túnez;12;1;179,192
1980;1985;África;Zaire;13;1;29,891
1980;1985;África;Otros África;14;1;0
1980;1985;América;Argentina;16;1;0
1980;1985;América;Brasil;17;1;0
1980;1985;América;Canadá;18;1;51,949
1980;1985;América;Colombia;19;1;0
1980;1985;América;Cuba;20;1;295,495
1980;1985;América;Ecuador;21;1;0
1980;1985;América;Estados Unidos;22;1;0
1980;1985;América;México;23;1;8958,001
1980;1985;América;Trinidad y Tobago;24;1;0
1980;1985;América;Venezuela;25;1;1317,855
1980;1985;América;Otros América;26;1;0
1980;1985;Europa y Euroasia;Alemania;28;1;0
1980;1985;Europa y Euroasia;Azerbaiyán;29;1;0
1980;1985;Europa y Euroasia;Dinamarca;30;1;0
1980;1985;Europa y Euroasia;Estonia;31;1;0
1980;1985;Europa y Euroasia;Francia;32;1;0
1980;1985;Europa y Euroasia;Georgia;33;1;0
1980;1985;Europa y Euroasia;Grecia;34;1;0
1980;1985;Europa y Euroasia;Italia;35;1;0
1980;1985;Europa y Euroasia;Kazajistán;36;1;0
1980;1985;Europa y Euroasia;Letonia;37;1;0
1980;1985;Europa y Euroasia;Lituania;38;1;0
1980;1985;Europa y Euroasia;Noruega;39;1;0
1980;1985;Europa y Euroasia;Países Bajos;40;1;0
1980;1985;Europa y Euroasia;Polonia;41;1;0
1980;1985;Europa y Euroasia;Reino Unido;42;1;1740,762
1980;1985;Europa y Euroasia;Rumania;43;1;0
1980;1985;Europa y Euroasia;Rusia;44;1;899,492
1980;1985;Europa y Euroasia;Suecia;45;1;0
1980;1985;Europa y Euroasia;Turquía;46;1;0
1980;1985;Europa y Euroasia;Ucrania;47;1;0
1980;1985;Europa y Euroasia;Otros FSU;48;1;0
1980;1985;Europa y Euroasia;Otros Europa;49;1;0
1980;1985;Oriente Medio;Arabia Saudí;50;1;719,386
1980;1985;Oriente Medio;EAU;51;1;1187,851
1980;1985;Oriente Medio;Irak;52;1;6032,965
1980;1985;Oriente Medio;Irán;53;1;4179,87
1980;1985;Oriente Medio;Kuwait;54;1;253,456
1980;1985;Oriente Medio;Omán;55;1;0
1980;1985;Oriente Medio;Qatar;56;1;0
1980;1985;Oriente Medio;Siria;57;1;38,394
1980;1985;Oriente Medio;Yemen;58;1;0
1980;1985;Oriente Medio;Otros OM;59;1;0
1980;1985;Asia-Pacífico;China;61;1;334,404
1980;1985;Asia-Pacífico;India;62;1;732,204
1980;1985;Asia-Pacífico;Indonesia;63;1;0
1980;1986;África;Angola;1;1;1788,259
1980;1986;África;Argelia;2;1;1713,65
1980;1986;África;Benin;3;1;58,531
1980;1986;África;Camerún;4;1;569,419
1980;1986;África;Congo;5;1;799,33
1980;1986;África;Egipto;6;1;232,215
1980;1986;África;Gabón;7;1;795,427
1980;1986;África;Guinea Ecuatorial;9;1;0
1980;1986;África;Libia;10;1;6658,531
1980;1986;África;Nigeria;11;1;2581,476
1980;1986;África;Túnez;12;1;396,754
1980;1986;África;Zaire;13;1;0
1980;1986;África;Otros África;14;1;0
1980;1986;América;Argentina;16;1;0
1980;1986;América;Brasil;17;1;0
1980;1986;América;Canadá;18;1;0
1980;1986;América;Colombia;19;1;0
1980;1986;América;Cuba;20;1;121,824
1980;1986;América;Ecuador;21;1;0
1980;1986;América;Estados Unidos;22;1;0
1980;1986;América;México;23;1;10152,142
1980;1986;América;Trinidad y Tobago;24;1;0
